CustomerKey;FirstName;MiddleName;LastName;Full_Name;MaritalStatus;Gender;DateFirstPurchase;Customer city
20508;Logan;NULL;Robinson;Logan Robinson;S;Male;2023-12-31;Sooke
20509;Alexandria;NULL;Murphy;Alexandria Murphy;M;Female;2023-05-01;Imperial Beach
20510;Caitlin;NULL;Cox;Caitlin Cox;M;Female;2024-01-11;Lebanon
20511;Matthew;L;Taylor;Matthew Taylor;M;Male;2023-11-18;Novato
20512;Sydney;NULL;Parker;Sydney Parker;M;Female;2023-03-26;Mill Valley
20513;Joseph;T;Smith;Joseph Smith;S;Male;2023-03-29;Ballard
20514;Hannah;NULL;Griffin;Hannah Griffin;M;Female;2023-09-25;Walla Walla
20515;Jenna;W;Edwards;Jenna Edwards;S;Female;2023-06-20;Santa Monica
20516;Gabriel;NULL;Russell;Gabriel Russell;M;Male;2023-10-12;West Covina
20517;Amber;B;Edwards;Amber Edwards;M;Female;2023-06-20;N. Vancouver
20518;Desiree;NULL;Sanz;Desiree Sanz;M;Female;2023-08-14;Chula Vista
20519;Trevor;B;Diaz;Trevor Diaz;M;Male;2023-11-29;Cliffside
20520;Cassandra;S;Srini;Cassandra Srini;S;Female;2023-03-29;Bremerton
20521;Gina;R;Carlson;Gina Carlson;M;Female;2023-12-07;Bremerton
20522;Kevin;NULL;Parker;Kevin Parker;M;Male;2023-08-16;Fremont
20523;Emma;NULL;Howard;Emma Howard;M;Female;2023-11-27;La Jolla
20524;Angelica;J;Jenkins;Angelica Jenkins;S;Female;2023-05-28;Corvallis
20525;James;NULL;Kumar;James Kumar;M;Male;2023-07-10;Bellflower
20526;Brittany;NULL;Alexander;Brittany Alexander;S;Female;2023-07-27;Lemon Grove
20527;Sydney;A;Harris;Sydney Harris;M;Female;2023-07-22;Newport Beach
20528;Mason;T;Adams;Mason Adams;M;Male;2023-03-06;Metchosin
20529;Destiny;M;Jackson;Destiny Jackson;S;Female;2023-07-06;Bellingham
20530;Mariah;M;Jenkins;Mariah Jenkins;M;Female;2023-04-30;W. Linn
20531;James;M;Young;James Young;M;Male;2023-11-23;Burlingame
20532;Joan;D;Watson;Joan Watson;M;Female;2023-12-09;Coronado
20533;Luis;NULL;Perry;Luis Perry;M;Male;2023-08-04;Downey
20534;Dalton;W;Lopez;Dalton Lopez;M;Male;2023-09-18;Glendale
20535;Riley;T;Torres;Riley Torres;M;Female;2023-10-20;La Jolla
20536;Taylor;M;Gray;Taylor Gray;S;Female;2023-10-20;San Gabriel
20537;Thomas;NULL;Evans;Thomas Evans;S;Male;2023-01-29;Spring Valley
20538;Hailey;R;Bennett;Hailey Bennett;M;Female;2023-10-11;Tacoma
20539;Luis;NULL;Baker;Luis Baker;M;Male;2023-09-23;Yakima
20540;Jasmine;NULL;Flores;Jasmine Flores;M;Female;2023-12-07;Berkeley
20541;Allison;M;Hernandez;Allison Hernandez;M;Female;2023-07-07;Downey
20542;Hailey;W;Green;Hailey Green;M;Female;2023-08-15;Lincoln Acres
20543;Seth;NULL;Miller;Seth Miller;M;Male;2023-07-30;West Covina
20544;Dalton;NULL;Hall;Dalton Hall;M;Male;2023-07-06;Marysville
20545;Vanessa;NULL;Butler;Vanessa Butler;S;Female;2023-08-14;Kirkland
20546;Ruth;NULL;Fernandez;Ruth Fernandez;M;Female;2022-05-02;Burnaby
20547;Ethan;NULL;Chen;Ethan Chen;M;Male;2023-09-04;Newton
20548;Phillip;S;Rodriguez;Phillip Rodriguez;M;Male;2022-04-03;Berlin
20549;Jennifer;D;Morris;Jennifer Morris;M;Female;2022-04-27;Hamburg
20550;Mohamed;NULL;Pal;Mohamed Pal;M;Female;2023-05-10;Cambridge
20551;Daisy;L;Blanco;Daisy Blanco;M;Female;2024-01-25;London
20552;Heather;E;Liang;Heather Liang;M;Female;2021-06-01;Milton Keynes
20553;Damien;NULL;Xie;Damien Xie;M;Male;2023-11-24;Courbevoie
20554;Donna;S;Tang;Donna Tang;M;Female;2023-04-27;Berlin
20555;Kelvin;V;Raje;Kelvin Raje;M;Male;2022-04-10;Frankfurt
20556;Glenn;D;Sun;Glenn Sun;M;Male;2022-04-23;Leipzig
20557;Lindsay;H;Lal;Lindsay Lal;M;Female;2023-10-06;Billericay
20558;Brianna;L;Stewart;Brianna Stewart;M;Female;2021-07-07;Warrington
20559;Isabella;H;Diaz;Isabella Diaz;M;Female;2023-03-15;Villeneuve-d'Ascq
20560;Mindy;NULL;Raji;Mindy Raji;M;Female;2022-04-12;Darmstadt
20561;Willie;NULL;Liu;Willie Liu;S;Male;2021-08-04;Bracknell
20562;Jim;NULL;Rodman;Jim Rodman;M;Female;2021-08-14;Esher-Molesey
20563;Kendra;NULL;Blanco;Kendra Blanco;M;Female;2023-06-13;Poing
20564;Jessie;NULL;Gao;Jessie Gao;S;Male;2021-08-31;Cambridge
20565;Tasha;NULL;Yuan;Tasha Yuan;M;Female;2023-07-09;London
20566;George;L;Mehta;George Mehta;M;Male;2023-07-07;Birmingham
20567;Nicolas;P;Anand;Nicolas Anand;M;Male;2021-11-23;Milton Keynes
20568;Dustin;NULL;Raji;Dustin Raji;M;Male;2023-05-28;Paris
20569;Patricia;NULL;Patel;Patricia Patel;M;Female;2021-11-03;Esher-Molesey
20570;George;L;Martinez;George Martinez;M;Male;2023-04-17;London
20571;Allison;D;Gray;Allison Gray;S;Female;2023-10-06;York
20572;Caroline;NULL;Diaz;Caroline Diaz;M;Female;2023-08-19;Neunkirchen
20573;Megan;K;Ward;Megan Ward;M;Female;2023-11-19;Versailles
20574;Brett;A;Patel;Brett Patel;M;Male;2023-04-29;München
20575;Stacey;NULL;Cai;Stacey Cai;M;Female;2021-12-11;London
20576;Johnathan;NULL;Kapoor;Johnathan Kapoor;S;Male;2022-01-01;London
20577;Sheila;NULL;Romero;Sheila Romero;M;Female;2021-12-30;Milton Keynes
20578;Martin;N;Kapoor;Martin Kapoor;M;Male;2023-12-20;Paris
20579;Alexandra;C;King;Alexandra King;M;Female;2023-12-03;Tremblay-en-France
20580;Ernest;L;Huang;Ernest Huang;S;Male;2023-03-13;Paris
20581;Ruth;E;Sanchez;Ruth Sanchez;M;Female;2023-11-01;Sèvres
20582;Desiree;J;Bradley;Desiree Bradley;S;Female;2023-07-27;Versailles
20583;Kristen;L;Wang;Kristen Wang;M;Female;2023-06-08;Hamburg
20584;Molly;NULL;Schmidt;Molly Schmidt;S;Female;2022-04-14;Stuttgart
20585;Emily;NULL;Lee;Emily Lee;M;Female;2023-08-27;Newcastle upon Tyne
20586;Clayton;NULL;Zhao;Clayton Zhao;M;Male;2023-05-29;Roissy en Brie
20587;Shannon;L;Johnston;Shannon Johnston;M;Male;2023-11-02;Suresnes
20588;Nancy;M;Raman;Nancy Raman;M;Female;2023-02-19;Oxford
20589;Mackenzie;M;Rogers;Mackenzie Rogers;M;Female;2023-11-10;Roubaix
20590;Todd;NULL;Zhang;Todd Zhang;M;Male;2022-04-30;Frankfurt
20591;Kara;NULL;Tang;Kara Tang;M;Female;2023-02-26;München
20592;Jorge;J;Liu;Jorge Liu;M;Male;2022-01-24;London
20593;Joel;M;Jordan;Joel Jordan;M;Male;2023-08-28;Les Ulis
20594;Arthur;NULL;Torres;Arthur Torres;M;Male;2023-03-30;Lieusaint
20595;Karla;R;Andersen;Karla Andersen;S;Female;2023-07-10;Pantin
20596;Janet;B;Ramos;Janet Ramos;M;Female;2023-03-29;Reading
20597;Carly;NULL;Beck;Carly Beck;M;Female;2023-06-10;Saint Ouen
20598;Jackson;A;Powell;Jackson Powell;M;Male;2022-05-06;Bottrop
20599;Kyle;NULL;Wang;Kyle Wang;M;Male;2023-08-13;Kirkby
20600;Dennis;J;Hu;Dennis Hu;S;Male;2021-11-01;Milsons Point
20601;Carrie;R;Munoz;Carrie Munoz;M;Female;2024-01-28;Malabar
20602;Casey;NULL;Moreno;Casey Moreno;S;Male;2023-04-10;Silverwater
20603;Henry;L;Sullivan;Henry Sullivan;S;Male;2023-04-22;Hobart
20604;Harold;J;Martinez;Harold Martinez;S;Male;2023-08-31;Hobart
20605;Kevin;F;Yang;Kevin Yang;S;Male;2023-04-25;Bendigo
20606;Jocelyn;NULL;Coleman;Jocelyn Coleman;M;Female;2021-11-09;Warrnambool
20607;Donna;A;Raje;Donna Raje;S;Female;2023-12-15;Sydney
20608;Cara;NULL;Hu;Cara Hu;S;Female;2021-11-06;Sunbury
20609;Fernando;M;Bryant;Fernando Bryant;M;Male;2021-11-25;Port Macquarie
20610;Jessie;NULL;Zhou;Jessie Zhou;M;Male;2021-11-10;Matraville
20611;Carla;A;Sullivan;Carla Sullivan;M;Female;2021-10-29;Springwood
20612;Colin;J;Yang;Colin Yang;M;Male;2021-11-20;Seaford
20613;Lindsay;L;Raje;Lindsay Raje;M;Female;2021-11-15;Townsville
20614;Gregory;NULL;Shan;Gregory Shan;S;Male;2021-11-12;Newcastle
20615;Laura;NULL;Wu;Laura Wu;S;Female;2021-11-19;Matraville
20616;Kristi;NULL;Serrano;Kristi Serrano;S;Female;2021-11-30;Milsons Point
20617;Chloe;L;Johnson;Chloe Johnson;S;Female;2021-12-20;Cranbourne
20618;Marie;V;Rubio;Marie Rubio;S;Female;2023-03-05;East Brisbane
20619;Maurice;C;Raji;Maurice Raji;S;Male;2023-11-05;Seaford
20620;Victoria;J;Cook;Victoria Cook;S;Female;2021-12-19;Wollongong
20621;Meredith;M;Alonso;Meredith Alonso;M;Female;2021-12-06;Rhodes
20622;Jerome;L;Suarez;Jerome Suarez;M;Male;2021-12-25;Brisbane
20623;Ruth;NULL;Garcia;Ruth Garcia;M;Female;2021-12-12;Springwood
20624;Deborah;NULL;Shan;Deborah Shan;S;Female;2021-12-17;Gold Coast
20625;Rafael;J;Yuan;Rafael Yuan;M;Male;2021-12-22;Silverwater
20626;Jarrod;NULL;Sara;Jarrod Sara;M;Male;2021-12-08;Sydney
20627;Theresa;NULL;Navarro;Theresa Navarro;M;Female;2021-12-15;South Melbourne
20628;Rodney;J;Gutierrez;Rodney Gutierrez;S;Male;2021-12-13;North Sydney
20629;Bonnie;NULL;Raje;Bonnie Raje;M;Female;2021-12-04;North Ryde
20630;Diane;M;Alonso;Diane Alonso;M;Female;2023-11-01;Darlinghurst
20631;Gerald;E;Dominguez;Gerald Dominguez;S;Male;2023-06-29;Rockhampton
20632;Marcus;R;Stewart;Marcus Stewart;S;Male;2023-09-25;Victoria
20633;Luke;A;Collins;Luke Collins;M;Male;2023-10-04;Kirkland
20634;Stephanie;V;Bryant;Stephanie Bryant;M;Female;2023-04-07;Seattle
20635;Nathan;J;Young;Nathan Young;M;Male;2023-07-15;Walla Walla
20636;Olivia;G;Patterson;Olivia Patterson;M;Female;2023-03-06;Newport Beach
20637;John;NULL;Brown;John Brown;M;Male;2023-05-12;Daly City
20638;Thomas;C;Collins;Thomas Collins;S;Male;2023-08-12;Downey
20639;Emily;A;Ross;Emily Ross;M;Female;2023-08-19;Woodburn
20640;Noah;S;Turner;Noah Turner;M;Male;2023-08-17;El Cajon
20641;Isabella;P;Robinson;Isabella Robinson;S;Female;2023-09-17;Long Beach
20642;Patricia;NULL;Prasad;Patricia Prasad;S;Female;2023-10-16;Beaverton
20643;Abigail;NULL;Patterson;Abigail Patterson;M;Female;2023-08-28;Imperial Beach
20644;Patrick;NULL;Brooks;Patrick Brooks;S;Male;2023-10-29;National City
20645;Xavier;NULL;Stewart;Xavier Stewart;M;Male;2023-08-09;Tacoma
20646;Ryan;E;Chen;Ryan Chen;M;Male;2023-08-24;Woodburn
20647;Jared;NULL;Bailey;Jared Bailey;M;Male;2023-08-13;Concord
20648;Jordan;E;Mitchell;Jordan Mitchell;M;Male;2023-11-28;La Jolla
20649;Natalie;NULL;Ramirez;Natalie Ramirez;S;Female;2023-12-17;San Gabriel
20650;Bryan;J;Gray;Bryan Gray;M;Male;2023-08-05;Colma
20651;Timothy;J;Cooper;Timothy Cooper;M;Male;2022-06-04;Westminster
20652;Amanda;NULL;Scott;Amanda Scott;M;Female;2023-08-18;Seattle
20653;Jessica;NULL;White;Jessica White;M;Female;2023-08-02;San Carlos
20654;Taylor;NULL;Murphy;Taylor Murphy;M;Female;2023-08-16;Novato
20655;Edward;L;Butler;Edward Butler;M;Male;2023-09-01;Milwaukie
20656;Marcus;L;Perry;Marcus Perry;M;Male;2022-06-09;Sooke
20657;Blake;A;Russell;Blake Russell;S;Male;2023-08-19;Newport Beach
20658;Kaylee;E;Campbell;Kaylee Campbell;M;Female;2023-12-05;Concord
20659;Xavier;J;Baker;Xavier Baker;M;Male;2023-12-25;Imperial Beach
20660;Christina;NULL;Cox;Christina Cox;M;Female;2023-07-31;Puyallup
20661;Taylor;E;Diaz;Taylor Diaz;M;Female;2023-08-14;Burbank
20662;Taylor;J;Perry;Taylor Perry;M;Female;2022-12-28;Milwaukie
20663;Kaitlyn;A;Stewart;Kaitlyn Stewart;S;Female;2023-02-22;El Cajon
20664;Isaiah;NULL;Watson;Isaiah Watson;M;Male;2023-03-18;Bremerton
20665;James;C;Evans;James Evans;S;Male;2022-06-18;Oak Bay
20666;Lacey;NULL;Rai;Lacey Rai;S;Female;2023-02-28;Berkeley
20667;Jodi;C;Pal;Jodi Pal;S;Female;2023-04-11;Bremerton
20668;Eric;NULL;Rothenberg;Eric Rothenberg;S;Female;2023-04-27;Concord
20669;Rachel;C;Ross;Rachel Ross;S;Female;2022-06-06;Shawnee
20670;Julia;A;Cox;Julia Cox;M;Female;2022-06-20;Victoria
20671;Ronald;NULL;Sanchez;Ronald Sanchez;M;Male;2023-04-19;Berkeley
20672;Fernando;NULL;Ross;Fernando Ross;S;Male;2023-05-06;Concord
20673;Dylan;A;Washington;Dylan Washington;M;Male;2023-06-22;Novato
20674;Samuel;T;Butler;Samuel Butler;S;Male;2023-08-02;Bellingham
20675;Natalie;M;Martin;Natalie Martin;S;Female;2023-08-02;Lake Oswego
20676;Carlos;C;Parker;Carlos Parker;M;Male;2023-04-13;Beverly Hills
20677;Trinity;NULL;Bailey;Trinity Bailey;S;Female;2023-08-06;Grossmont
20678;Martha;NULL;Lin;Martha Lin;S;Female;2023-08-13;Burbank
20679;Dakota;D;Jenkins;Dakota Jenkins;M;Male;2023-03-25;Burnaby
20680;Ashley;NULL;Anderson;Ashley Anderson;S;Female;2022-06-21;Port Hammond
20681;Walter;L;Moreno;Walter Moreno;S;Male;2023-02-01;Burlingame
20682;John;F;Davis;John Davis;M;Male;2023-07-11;Grossmont
20683;Amanda;A;Mitchell;Amanda Mitchell;M;Female;2023-07-01;Imperial Beach
20684;Olivia;A;Lee;Olivia Lee;M;Female;2023-07-25;La Jolla
20685;Mariah;NULL;Powell;Mariah Powell;M;Female;2023-08-27;Bellflower
20686;Lucas;NULL;Nelson;Lucas Nelson;S;Male;2023-08-04;Los Angeles
20687;Rebecca;NULL;Campbell;Rebecca Campbell;S;Female;2023-10-25;Lake Oswego
20688;Steven;A;Ramirez;Steven Ramirez;M;Male;2024-01-17;Everett
20689;Connor;J;Green;Connor Green;M;Male;2023-06-01;Puyallup
20690;Nathaniel;NULL;Torres;Nathaniel Torres;M;Male;2023-12-14;San Gabriel
20691;Eduardo;NULL;Smith;Eduardo Smith;M;Male;2023-03-23;Langley
20692;John;H;Lewis;John Lewis;M;Male;2023-10-04;Oakland
20693;Zachary;L;Perry;Zachary Perry;S;Male;2023-08-27;Yakima
20694;Daniel;NULL;Anderson;Daniel Anderson;M;Male;2023-03-01;N. Vancouver
20695;Joshua;NULL;Brown;Joshua Brown;M;Male;2023-12-25;Grossmont
20696;Ethan;D;Gonzales;Ethan Gonzales;M;Male;2023-02-04;Corvallis
20697;Stefanie;R;Schmidt;Stefanie Schmidt;M;Female;2023-12-11;Beverly Hills
20698;Darren;NULL;Chandra;Darren Chandra;M;Male;2023-05-27;Chula Vista
20699;Hunter;NULL;Wang;Hunter Wang;S;Male;2023-08-04;National City
20700;Marcus;G;Scott;Marcus Scott;M;Male;2023-08-04;Bellflower
20701;Liz;NULL;Anderson;Liz Anderson;S;Female;2023-08-27;Coronado
20702;Oscar;V;Ross;Oscar Ross;S;Male;2023-07-20;Oakland
20703;Seth;L;White;Seth White;S;Male;2023-08-08;Portland
20704;Shane;R;Rodriguez;Shane Rodriguez;M;Male;2023-10-01;Beaverton
20705;Kevin;A;Roberts;Kevin Roberts;M;Male;2023-04-01;Glendale
20706;Haley;J;Gonzalez;Haley Gonzalez;S;Female;2023-08-28;Novato
20707;Danielle;P;Stewart;Danielle Stewart;S;Female;2023-08-19;Santa Monica
20708;Devin;NULL;Thompson;Devin Thompson;S;Male;2022-07-30;Langley
20709;Samuel;M;Evans;Samuel Evans;M;Male;2023-08-05;Mill Valley
20710;Andres;NULL;Raje;Andres Raje;M;Male;2022-01-27;Esher-Molesey
20711;Ebony;I;Sanz;Ebony Sanz;M;Female;2022-02-24;London
20712;Colin;NULL;Huang;Colin Huang;M;Male;2022-02-17;London
20713;Kathleen;NULL;Gill;Kathleen Gill;S;Female;2022-02-18;W. York
20714;Christine;NULL;Beck;Christine Beck;S;Female;2023-03-12;Leeds
20715;Henry;C;Kapoor;Henry Kapoor;S;Male;2023-08-08;Bonn
20716;Kristina;V;Arun;Kristina Arun;M;Female;2022-05-04;Hannover
20717;Chelsea;R;Ray;Chelsea Ray;S;Female;2022-02-23;Oxford
20718;Ricky;NULL;Ruiz;Ricky Ruiz;S;Male;2022-02-24;Bury
20719;Lawrence;NULL;Alvarez;Lawrence Alvarez;S;Male;2022-05-20;Salzgitter
20720;Regina;R;Subram;Regina Subram;S;Female;2022-05-09;Hamburg
20721;Hailey;G;Perry;Hailey Perry;S;Female;2023-08-09;Cheltenham
20722;Kellie;L;Serrano;Kellie Serrano;S;Female;2022-06-29;Darmstadt
20723;Cedric;T;Zhu;Cedric Zhu;S;Male;2023-07-20;Neunkirchen
20724;Ebony;NULL;Vance;Ebony Vance;S;Female;2023-07-24;London
20725;Linda;K;Romero;Linda Romero;S;Female;2023-12-15;London
20726;Beth;NULL;Romero;Beth Romero;S;Female;2022-06-14;Berlin
20727;Arturo;NULL;Ye;Arturo Ye;S;Male;2023-11-18;Solingen
20728;Cedric;J;Chande;Cedric Chande;S;Male;2023-06-05;Tremblay-en-France
20729;Aimee;M;Zhou;Aimee Zhou;M;Female;2023-06-20;Bonn
20730;Aaron;NULL;Shan;Aaron Shan;S;Male;2023-06-03;Runcorn
20731;Andre;S;Kovár;Andre Kovár;S;Male;2023-03-30;Kassel
20732;Joshua;W;Walker;Joshua Walker;S;Male;2023-03-05;Lynnwood
20733;Sheena;A;Luo;Sheena Luo;S;Female;2023-05-25;Bremerton
20734;Luis;G;Phillips;Luis Phillips;M;Male;2023-05-28;Langford
20735;Caitlin;NULL;Cooper;Caitlin Cooper;M;Female;2023-08-15;Sedro Woolley
20736;Alexandra;NULL;Howard;Alexandra Howard;S;Female;2022-07-09;Newton
20737;Victoria;A;Griffin;Victoria Griffin;M;Female;2024-01-21;San Diego
20738;Alex;O;Kelly;Alex Kelly;M;Male;2023-09-27;Puyallup
20739;Kaitlyn;A;Carter;Kaitlyn Carter;S;Female;2023-03-10;Olympia
20740;Kathryn;NULL;Sharma;Kathryn Sharma;M;Female;2023-07-02;Burnaby
20741;Jocelyn;NULL;Foster;Jocelyn Foster;S;Female;2023-04-24;Lemon Grove
20742;Isabella;M;Stewart;Isabella Stewart;M;Female;2023-10-05;Lake Oswego
20743;Arianna;W;Howard;Arianna Howard;M;Female;2023-10-30;Beaverton
20744;Amanda;N;Barnes;Amanda Barnes;M;Female;2023-12-06;Bellflower
20745;Mariah;C;Price;Mariah Price;M;Female;2023-05-13;Cliffside
20746;Christina;M;Torres;Christina Torres;M;Female;2023-03-28;Langley
20747;Melody;NULL;Vazquez;Melody Vazquez;M;Female;2023-12-04;Burien
20748;Stephanie;R;Watson;Stephanie Watson;S;Female;2023-04-16;Puyallup
20749;Joan;L;Morgan;Joan Morgan;M;Female;2023-11-29;Sedro Woolley
20750;Katherine;A;King;Katherine King;M;Female;2023-08-23;Imperial Beach
20751;Jermaine;H;Arthur;Jermaine Arthur;M;Male;2023-12-13;Bellflower
20752;Christian;NULL;Simmons;Christian Simmons;M;Male;2023-10-11;Olympia
20753;Taylor;D;Kelly;Taylor Kelly;M;Female;2023-12-21;Olympia
20754;Ian;T;Davis;Ian Davis;M;Male;2023-08-30;La Jolla
20755;Alex;NULL;Lopez;Alex Lopez;M;Male;2023-08-17;Concord
20756;Marcus;NULL;Griffin;Marcus Griffin;M;Male;2023-09-03;Newton
20757;Alexia;NULL;Powell;Alexia Powell;M;Female;2024-01-01;Woodburn
20758;Jesse;NULL;Sanders;Jesse Sanders;M;Male;2023-04-19;Seattle
20759;Teresa;NULL;Serrano;Teresa Serrano;M;Female;2023-06-20;Beverly Hills
20760;Thomas;NULL;Alexander;Thomas Alexander;M;Male;2023-11-04;Royal Oak
20761;Jonathan;A;Washington;Jonathan Washington;M;Male;2023-05-17;El Cajon
20762;Jennifer;C;King;Jennifer King;M;Female;2023-12-15;San Francisco
20763;Lucas;S;Carter;Lucas Carter;M;Male;2023-06-19;Lake Oswego
20764;Christian;NULL;Taylor;Christian Taylor;M;Male;2023-05-17;Royal Oak
20765;Wyatt;NULL;Lopez;Wyatt Lopez;M;Male;2023-08-12;Lemon Grove
20766;Charles;G;Morgan;Charles Morgan;M;Male;2023-03-29;Mill Valley
20767;Rachel;M;Thomas;Rachel Thomas;S;Female;2023-09-25;Yakima
20768;Marshall;H;Nara;Marshall Nara;S;Male;2023-09-19;Bellflower
20769;Michelle;S;Sanders;Michelle Sanders;M;Female;2023-05-13;Lynnwood
20770;Carlos;NULL;Mitchell;Carlos Mitchell;M;Male;2023-11-10;Yakima
20771;Madeline;NULL;Edwards;Madeline Edwards;M;Female;2023-11-08;Haney
20772;Samantha;NULL;Garcia;Samantha Garcia;S;Female;2024-01-17;Woodland Hills
20773;Natalie;NULL;Rodriguez;Natalie Rodriguez;S;Female;2023-12-07;Langford
20774;Anthony;A;Miller;Anthony Miller;S;Male;2023-10-05;Santa Cruz
20775;Bruce;L;Alonso;Bruce Alonso;M;Male;2024-01-12;Bremerton
20776;Haley;NULL;Long;Haley Long;M;Female;2023-05-18;Walla Walla
20777;Carly;NULL;Sharma;Carly Sharma;M;Female;2024-01-09;Beaverton
20778;Seth;R;Ramirez;Seth Ramirez;M;Male;2023-12-27;Sedro Woolley
20779;Maria;NULL;Russell;Maria Russell;M;Female;2023-02-16;Grossmont
20780;Michael;A;White;Michael White;M;Male;2023-07-19;Lebanon
20781;Kayla;M;Lee;Kayla Lee;M;Female;2023-09-19;Langford
20782;Alan;NULL;Ye;Alan Ye;M;Male;2023-09-10;Beaverton
20783;Amanda;NULL;Collins;Amanda Collins;M;Female;2023-11-23;Westminster
20784;Eduardo;NULL;Walker;Eduardo Walker;M;Male;2024-01-23;Burbank
20785;Isabella;L;Taylor;Isabella Taylor;S;Female;2023-09-05;Palo Alto
20786;Marcus;NULL;Perez;Marcus Perez;M;Male;2023-10-17;Glendale
20787;Bridget;NULL;Pal;Bridget Pal;M;Female;2023-09-18;Bremerton
20788;Sara;NULL;Gonzalez;Sara Gonzalez;S;Female;2024-01-13;Burlingame
20789;Miguel;NULL;Williams;Miguel Williams;M;Male;2023-04-12;Glendale
20790;Kayla;M;Harrison;Kayla Harrison;M;Female;2023-07-20;Novato
20791;Ryan;B;Patterson;Ryan Patterson;M;Male;2023-06-01;San Francisco
20792;Hailey;R;Rivera;Hailey Rivera;M;Female;2023-09-29;Langford
20793;Gary;L;Martin;Gary Martin;S;Male;2023-08-24;Les Ulis
20794;Brenda;F;Rana;Brenda Rana;M;Female;2023-11-01;Paris
20795;Emmanuel;C;Subram;Emmanuel Subram;S;Male;2023-07-09;Verrieres Le Buisson
20796;Claudia;R;Guo;Claudia Guo;S;Female;2023-06-14;Paris
20797;Dawn;G;Hu;Dawn Hu;M;Female;2023-06-09;Croix
20798;Mathew;L;Munoz;Mathew Munoz;M;Male;2023-07-09;Braunschweig
20799;Peter;D;Raje;Peter Raje;M;Male;2024-01-03;Grevenbroich
20800;Connor;NULL;Jenkins;Connor Jenkins;M;Male;2023-11-14;Bury
20801;Ronald;H;Chandra;Ronald Chandra;S;Male;2023-06-20;Bracknell
20802;Jon;NULL;Li;Jon Li;S;Male;2023-06-10;Bobigny
20803;Nicole;A;Rodriguez;Nicole Rodriguez;S;Female;2023-09-13;Drancy
20804;Katelyn;L;Torres;Katelyn Torres;M;Female;2023-07-23;York
20805;Brandon;NULL;Williams;Brandon Williams;M;Male;2023-09-20;Hof
20806;James;E;Lopez;James Lopez;M;Male;2023-07-07;Peterborough
20807;Jordan;M;Foster;Jordan Foster;M;Male;2022-02-27;York
20808;Julie;NULL;Jai;Julie Jai;M;Female;2022-06-07;Kassel
20809;Benjamin;NULL;Anderson;Benjamin Anderson;M;Male;2023-08-27;Warrington
20810;Brittney;NULL;He;Brittney He;M;Female;2023-08-30;Les Ulis
20811;Calvin;NULL;Shan;Calvin Shan;S;Male;2022-03-03;Warrington
20812;Preston;C;Prasad;Preston Prasad;S;Male;2021-12-08;North Sydney
20813;Michael;L.;Rothkugel;Michael Rothkugel;M;Male;2024-01-13;St. Leonards
20814;Margaret;D;Lu;Margaret Lu;S;Female;2021-12-17;Matraville
20815;Tracy;NULL;Andersen;Tracy Andersen;S;Female;2021-12-19;Port Macquarie
20816;Connor;J;Ross;Connor Ross;M;Male;2021-12-18;Port Macquarie
20817;Geoffrey;NULL;Rodriguez;Geoffrey Rodriguez;S;Male;2021-12-06;Cranbourne
20818;Rachel;NULL;Powell;Rachel Powell;S;Female;2021-12-27;Brisbane
20819;Raymond;W;Madan;Raymond Madan;S;Male;2021-12-02;Port Macquarie
20820;Kathleen;A;Rubio;Kathleen Rubio;M;Female;2021-11-30;Cloverdale
20821;Hany;NULL;Morcos;Hany Morcos;M;Male;2021-12-09;Perth
20822;Shannon;NULL;Ruiz;Shannon Ruiz;S;Male;2021-12-20;Brisbane
20823;Troy;L;Martinez;Troy Martinez;M;Male;2021-12-28;East Brisbane
20824;Derek;M;Xu;Derek Xu;S;Male;2022-03-12;High Wycombe
20825;Pamela;NULL;Kapoor;Pamela Kapoor;M;Female;2022-03-29;York
20826;Jillian;NULL;Raman;Jillian Raman;S;Female;2023-07-31;Paris
20827;Jillian;E;Perez;Jillian Perez;S;Female;2023-07-28;Paris La Defense
20828;Jaclyn;NULL;Shan;Jaclyn Shan;M;Female;2022-06-05;Braunschweig
20829;Andy;NULL;Diaz;Andy Diaz;M;Male;2022-06-22;Duesseldorf
20830;Whitney;C;Martinez;Whitney Martinez;M;Female;2022-05-30;Eilenburg
20831;Drew;NULL;Xu;Drew Xu;M;Male;2022-06-13;Münster
20832;Kelvin;NULL;Tang;Kelvin Tang;S;Male;2022-03-03;Watford
20833;Douglas;A;Sai;Douglas Sai;S;Male;2022-06-12;Frankfurt am Main
20834;Brenda;C;Kapoor;Brenda Kapoor;S;Female;2022-03-13;Woolston
20835;Ruben;A;Gutierrez;Ruben Gutierrez;M;Male;2022-07-17;Berlin
20836;Stanley;A;Chandra;Stanley Chandra;M;Male;2022-07-20;Darmstadt
20837;Jimmy;NULL;Rubio;Jimmy Rubio;M;Male;2022-03-24;Berkshire
20838;Chloe;NULL;Jones;Chloe Jones;S;Female;2022-04-14;Stoke-on-Trent
20839;Courtney;NULL;Lopez;Courtney Lopez;S;Female;2022-03-31;Stoke-on-Trent
20840;Alison;H;Xie;Alison Xie;S;Female;2023-08-24;Pantin
20841;Jésus;V;Alonso;Jésus Alonso;S;Male;2022-07-14;Frankfurt
20842;Tyrone;S;Moreno;Tyrone Moreno;S;Male;2022-07-22;Hamburg
